brand_name,date,currency,sales_channel,transaction_timestamp,order_created_at,order_updated_at,order_id,order_name,country,region,billing_country,billing_province,billing_city,order_tags,product_id,product_title,product_tags,product_type,variant_title,gross_sales,net_sales,total_sales,orders,returns_inr,return_rate,items_sold,items_returned,avg_order_value,new_customer_orders,returning_customer_orders,avg_items_per_order,discounts_inr,sku,customer_sale_type,customer_id,shipping_country
Brand A,1/27/2026,,Magic Checkout - Brand A,2026-01-27 16:11:23+00:00,2026-01-27 16:11:23+00:00,2026-01-27 16:11:39+00:00,6879740000000.00,#11497,India,India,India,Delhi,West Delhi,"cod, Magic",8.36E+12,Icecream Kurta Set,"all, bestsellers, co-ord, collection_cotswold, eoss-25, express shipping, high tea selects, kurta, kurta set, kurta sets/co-ords, over 5k, rts",CO-ORD,XL / Kurta Set,841800,738300,6900,1,0,0,1,,6900,1,,130,0,,First-time,7017820000000.00,India
Brand A,1/19/2026,INR,Magic Checkout - Brand A,2026-01-19 14:45:18+00:00,,2026-01-22 10:11:50+00:00,6862820000000.00,#11421,India,India,India,gujarat,Ahmedabad,"cod, Magic",7.78E+12,Seville Dress,"all, Collection_Ukiyo, Dress, eoss-25, Express shipping, Maxi Dress, Midi Dress, Over 5k, RTS, Sunny Lunches",Dress,M,7000,7000,7000,0,0,0,,,,0,,,0,,First-time,9370460000000.00,INDIA
Brand A,,INR,Magic Checkout - Brand A,2026-01-06 14:27:33+00:00,2026-01-06 14:27:33+00:00,2026-01-07 12:19:31+00:00,6833790000000.00,#11089,India,India,India,Karnataka,Bengaluru,"Magic, upi",8.55E+12,Vivienne Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",KURTA SET,M,7040,0,7040,1,0,0,1,,816640,,1,1,0,VIV-BLUE,Returning,9067350000000.00,India
Brand A,1/1/2026,INR,Magic Checkout - Brand A,2026-01-01 06:42:14+00:00,,2026-01-01 06:42:30+00:00,6822020000000.00,#10930,India,India,India,Karnataka,Bengaluru,"EMI, MAGIC",8.36E+12,Rosaline Dress,"all, Collection_cotswold, Dress, eoss-25, High Tea Selects, Over 5k",Dress,XXL,7200,7200,7200,1,0,0,55,,0,90,,0,0,,First-time,9297500000000.00,India
Brand A,,INR,Magic Checkout - Brand A,2026-01-03 12:12:17+00:00,2026-01-03 12:12:17+00:00,,894291000000000.00,#10999,India,India,India,Karnataka,Bangalore,"card, Magic",8.36E+12,Rosaline Dress,"ALL, COLLECTION_COTSWOLD, DRESS, EOSS-25, HIGH TEA SELECTS, OVER 5K",DRESS,l,7200,,7200,1,0,0,1,,7200,,1,1,,,Returning,789979300000000.00,
Brand A,1/21/2026,INR,Magic Checkout - Brand A,2026-01-21 14:01:08+00:00,2026-01-21 14:01:08+00:00,2026-01-21 14:01:24+00:00,6867110000000.00,#11447,India,India,,Karnataka,Bangalore,"Magic, upi",8.47E+12,Bianca Shirt,"all, Collection_Et Si, Over 5k, Tops & Tunics",Shirt,3XL,878400,7200,7200,1,0,0,1,,7200,,1,1,0,BIANCASHIRTP-IV,Returning,,India
,,,Magic Checkout - Brand A,2026-01-07 11:31:54+00:00,2026-01-07 11:31:54+00:00,2026-01-08 13:00:01+00:00,6835690000000.00,,,India,India,Gujarat,Ahmedabad,"cod, Magic",8.18E+12,Rose Noir Phiran Set,"all, Bestsellers, Category_Phiran Set, Co-ord, Collection_J'adore, eoss-25, Express shipping, Kurta Sets/Co-ords, Over 5k, Pair it, RTS, Tunic",co-ord,S,7440,7440,0,1,0,0,1,,,1,,0,0,,First-time,9318120000000.00,india
Brand A,1/13/2026,INR,Magic Checkout - Brand A,2026-01-13 10:24:12+00:00,2026-01-13 10:24:12+00:00,,6849880000000.00,#11275,India,,India,Maharashtra,Mumbai Subueban,"CARD, MAGIC",7.61E+14,Rose Noir Phiran Set,"all, bestsellers, category_phiran set, co-ord, collection_j'adore, eoss-25, express shipping, kurta sets/co-ords, over 5k, pair it, rts, tunic",Co-ord,,7440,7440,863040,1,0,0,1,,7440,1,0,1,0,,first-time,9352600000000.00,India
Brand A,1/15/2026,,Magic Checkout - Brand A,2026-01-15 13:03:48+00:00,2026-01-15 13:03:48+00:00,2026-01-15 13:04:04+00:00,-6854450000000.00,#11352,India,India,India,BIHAR,Kishanganj,"cod, Magic",8.36E+12,Hyacinth Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Express shipping, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,,7440,796080,7440,,0,,1,,7440,90,,1,0,,First-time,,India
Brand A,1/15/2026,INR,Magic Checkout - Brand A,2026-01-15 06:43:13+00:00,2026-01-15 06:43:13+00:00,2026-01-15 06:43:28+00:00,897858000000000.00,#11332,India,,India,Karnataka,Bengaluru,"card, Magic",0,Rosaline Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Express shipping, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k",,S / Kurta Set,7440,7440,7440,1,0,0,1,,7440,,,1,0,,,823155300000000.00,
Brand A,1/16/2026,,Magic Checkout - Brand A,2026-01-16 09:48:13+00:00,2026-01-16 09:48:13+00:00,2026-01-16 09:48:29+00:00,6856250000000.00,#11384,,India,India,Haryana,Gurur,"cod, magic",8.55E+12,Ella Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,7600,7600,7600,,0,0,1,,,0,,,0,ELLA-BL,First-time,9361910000000.00,India
Brand A,1/18/2026,inr,Magic Checkout - Brand A,2026-01-18 05:12:21+00:00,2026-01-18 05:12:21+00:00,2026-01-18 05:12:37+00:00,6860160000000.00,#11404,,India,,Jharkhand,East Singhbhum,"Magic, upi",7.73E+12,Primrose Phiran Set,"all, bestsellers, category_phiran set, co-ord, collection_ikigai, eoss-25, express shipping, kurta sets/co-ords, over 5k, rts, work essentials",Kurta Set,XXXL,7600,7600,7600,1,0,0,1,,7600,,1,,0,,Returning,9278650000000.00,India
Brand A,1/28/2026,inr,Magic Checkout - Brand A,2026-01-28 14:36:18+00:00,2026-01-28 14:36:18+00:00,2026-01-28 14:36:34+00:00,6881650000000.00,#11505,India,India,India,Maharashtra,Mumbai,"COD, MAGIC",7.73E+12,Primrose Phiran Set,"all, Bestsellers, Category_Phiran Set, Co-ord, Collection_Ikigai, eoss-25, Express shipping, Kurta Sets/Co-ords, Over 5k, RTS, Work Essentials",Kurta Set,L,7600,7600,881600,1,0,0,1,,7600,,53,1,,PRIMPHIRAN-BLUE-L,Returning,9055160000000.00,India
Brand A,1/22/2026,INR,Magic Checkout - Brand A,2026-01-22 04:40:55+00:00,2026-01-22 04:40:55+00:00,2026-01-22 04:41:11+00:00,6868570000000.00,#11453,India,India,India,Goa,Gola,"cod, Magic",8.18E+12,Wisteria Midi Dress,"all, Collection_J'adore, Dress, eoss-25, Midi Dress, Over 5k, Summer Dress",Dress,L,7600,7600,7600,1,0,0,1,,7600,,1,1,0,,Returning,,
Brand A,1/1/2026,INR,Magic Checkout - Brand A,2026-01-01 17:29:25+00:00,2026-01-01 17:29:25+00:00,2026-01-01 17:29:41+00:00,893783000000000.00,#10940,India,India,,Karnataka,Bengaluru,,8.28E+12,Neroli Kurta Set,"all, Co-ord, Collection_Folklore, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k",Co-ord,L,7760,7760,900160,1,0,0,1,,7760,,,130,0,,First-time,9299710000000.00,India
Brand A,1/6/2026,INR,Magic Checkout - Brand A,2026-01-06 04:34:00+00:00,2026-01-06 04:34:00+00:00,2026-01-06 04:34:16+00:00,6833160000000.00,,India,India,India,Uttar Pradesh,Moradabad,"cod, Magic",0,Neroli Kurta Set,"all, co-ord, collection_folklore, eoss-25, kurta, kurta set, kurta sets/co-ords, over 5k",Co-ord,L,7760,830320,7760,1,,0,1,,7760,1,,1,0,,First-time,9246110000000.00,India
Brand A,,INR,Draft Orders,2026-01-05 12:03:42+00:00,2026-01-05 12:03:42+00:00,2026-01-06 12:07:56+00:00,6831780000000.00,#11058,India,India,India,Telangana,Hyderabad,,8.55E+12,Cypress Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,7840,7840,7840,1,0,0,1,,7840,1,0,1,0,CYPRESSKURTASET-MUSTARD,,9310960000000.00,India
Brand A,,INR,Magic Checkout - Brand A,2026-01-13 16:47:49+00:00,2026-01-13 16:47:49+00:00,2026-01-14 11:13:26+00:00,897396000000000.00,#11284,India,India,,West Bengal,Kolkata,"cod, Magic",8.55E+12,Cypress Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,,7840,7840,1,0,0,1,,7840,0,,1,0,,First-time,-9353110000000.00,India
Brand A,1/18/2026,,Magic Checkout - Brand A,2026-01-18 13:23:24+00:00,,2026-01-19 11:31:48+00:00,898749000000000.00,#11408,India,India,India,Gujarat,Ahmedabad,,8.47E+12,CAROLINA KURTA SET,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,L / Kurta Set,7900,7900,7900,1,0,0,1,,7900,1,,1,0,CAROLINAKURTA-GRN,First-time,9367480000000.00,India
Brand A,1/24/2026,INR,Magic Checkout - Brand A,2026-01-24 02:35:22+00:00,2026-01-24 02:35:22+00:00,2026-01-27 10:24:30+00:00,6872750000000.00,#11467,India,India,India,telangana,Rangareddy,"Magic, upi",8.47E+12,Luna Kurta Set,,Kurta Set,xl,7900,7900,7900,1,0,0,1,,7900,,1,1,0,LUNA-GRN,Returning,8711460000000.00,India
Brand A,1/31/2026,INR,Magic Checkout - Brand A,2026-01-31 09:48:00+00:00,2026-01-31 09:48:00+00:00,,902374000000000.00,#11534,India,India,,Telangana,Secunderabad,"Magic, upi",,Lemondrop Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Sunny Lunches",Co-ord,S,963800,7900,7900,1,0,0,1,,7900,,1,1,0,,Returning,9407890000000.00,India
Brand A,1/2/2026,,Draft Orders,,2026-01-02 10:57:28+00:00,2026-01-02 10:57:29+00:00,6824540000000.00,#10958,India,India,India,PUNJAB,Amritsar,,8.28E+12,,"ALL, CO-ORD, COLLECTION_FOLKLORE, EOSS-25, EVENING SOIRï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ES, EXPRESS SHIPPING, FESTIVE_EDIT, KURTA, KURTA SET, KURTA SETS/CO-OR",,M,7920,7920,7920,1,0,0,1,,7920,1,,,0,,First-time,9302780000000.00,India
,1/11/2026,INR,Magic Checkout - Brand A,2026-01-11 10:35:01+00:00,2026-01-11 10:35:01+00:00,2026-01-11 10:35:17+00:00,6846130000000.00,#11211,India,India,India,Haryana,Gurgaon,"card, Magic",8.28E+12,,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirï¿½ï¿½ï¿½ï¿½ï¿½ï¿½es, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-or",Co-ord,S,7920,,7920,1,0,0,1,,7920,1,,1,0,,first-time,9332570000000.00,India
Brand A,1/11/2026,INR,Magic Checkout - Brand A,2026-01-11 18:20:36+00:00,,2026-01-11 18:20:52+00:00,-6846760000000.00,,India,India,India,Rajasthan,Kota,"card, Magic",7.70E+14,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirï¿½ï¿½ï¿½ï¿½ï¿½ï¿½es, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-or",Co-ord,XXL,7920,7920,7920,1,0,0,1,,7920,1,,1,0,,first-time,0.00,India
Brand A,1/12/2026,INR,Magic Checkout - Brand A,,2026-01-12 15:43:25+00:00,2026-01-12 15:43:41+00:00,-6848430000000.00,#11254,India,India,India,Haryana,Gurgaon,"cod, Magic",8.28E+12,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirï¿½ï¿½ï¿½ï¿½ï¿½ï¿½es, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-or",Co-ord,M,7920,7920,7920,1,0,0,1,,7920,1,,1,0,,First-time,-1027931300000000.00,India
Brand A,1/11/2026,INR,Magic Checkout - Brand A,2026-01-11 10:14:20+00:00,2026-01-11 10:14:20+00:00,2026-01-11 10:14:36+00:00,896840000000000.00,,India,India,India,Kerala,Kozhikode,,8.28E+12,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirï¿½ï¿½ï¿½ï¿½ï¿½ï¿½es, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-or",Co-ord,XXL,7920,7920,7920,0,0,0,1,,,,0,,0,,Returning,,India
Brand A,1/9/2026,INR,Draft Orders,,2026-01-09 11:41:04+00:00,2026-01-09 11:41:05+00:00,6842300000000.00,#11155,India,India,India,Haryana,Gurgaon,,8.55E+12,,"all, Category_Phiran Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Over 5k",,3XL,0,856000,8000,144,0,0,1,,8000,1,,,0,kaahni-blue,First-time,9328140000000.00,India
Brand A,1/19/2026,INR,Magic Checkout - Brand A,2026-01-19 02:51:25+00:00,2026-01-19 02:51:25+00:00,2026-01-19 02:51:41+00:00,898919000000000.00,#11412,India,India,India,,Mumbai,"cod, Magic",8.47E+12,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,m,8200,8200,8200,1,0,0,1,,8200,1,,1,,FLOR-IV,First-time,,
Brand A,1/19/2026,,Magic Checkout - Brand A,2026-01-19 14:59:53+00:00,2026-01-19 14:59:53+00:00,2026-01-20 11:55:54+00:00,6862840000000.00,#11422,India,India,India,Maharashtra,Nagpur,"cod, Magic",8.55E+12,Cyra Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XXL,8200,,8200,1,0,0,1,,8200,1,,1,0,CYRA-RED,First-time,9370480000000.00,India
Brand A,1/23/2026,INR,Magic Checkout - Brand A,2026-01-23 06:28:53+00:00,2026-01-23 06:28:53+00:00,2026-01-23 06:29:09+00:00,6870870000000.00,#11457,,India,India,TELANGANA,Hyderabad,"Magic, upi",8.18E+12,Rosita Kurta Set,"all, Co-ord, Collection_J'adore, eoss-25, Kurta Set, Kurta Sets/Co-ords, Over 5k, Tunic, Work Essentials",Co-ord,L,8200,8200,8200,1,0,0,1,,8200,1,,1,0,,First-time,,India
Brand A,1/24/2026,INR,Magic Checkout - Brand A,2026-01-24 15:24:50+00:00,2026-01-24 15:24:50+00:00,,6873740000000.00,#11471,India,India,India,Gujarat,Ahmedabad,"card, Magic",0,Bougainvillea Phiran Set,"all, Category_Phiran Set, Co-ord, Collection_cotswold, eoss-25, Kurta Sets/Co-ords, Over 5k, Sunny Lunches",Co-ord,M,,8200,951200,0,0,0,1,,,0,,,0,,First-time,8892750000000.00,India
Brand A,1/29/2026,INR,Magic Checkout - Brand A,2026-01-29 04:49:29+00:00,2026-01-29 04:49:29+00:00,,901678000000000.00,#11508,India,India,India,Maharashtra,Pune,"cod, Magic",8.55E+12,Daphne Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XL,8200,8200,8200,1,0,0,1,,8200,1,,1,0,DAPHNEKURTASET-BG,First-time,8733160000000.00,India
Brand A,1/21/2026,inr,Magic Checkout - Brand A,2026-01-21 02:32:14+00:00,2026-01-21 02:32:14+00:00,2026-01-21 12:04:25+00:00,6866240000000.00,#11437,India,,India,Telangana,Hyderabad,"Magic, upi",7.95E+14,,"ALL, CATEGORY_KURTA SET, COLLECTION_LUMIï¿½ï¿½ï¿½ï¿½ï¿½ï¿½RE, FESTIVE_EDIT, KURTA SETS/CO-ORDS, OVER 5K",Kurta Set,S,8200,,8200,1,0,0,1,,8200,,1,1,0,AZAR-GRN,RETURNING,7726970000000.00,India
Brand A,1/30/2026,INR,Magic Checkout - Brand A,2026-01-30 15:03:59+00:00,2026-01-30 15:03:59+00:00,2026-01-30 15:04:15+00:00,6886450000000.00,#11525,India,India,,Karnataka,Bangalore,"Magic, upi",8.18E+12,High Tea Dress,"all, Collection_J'adore, Dress, eoss-25, High Tea Selects, Midi Dress, Over 5k, Summer Dress",dress,XXXL,8300,888100,8300,1,0,0,1,,8300,,0,1,,,Returning,7142000000000.00,INDIA
Brand A,1/5/2026,INR,Magic Checkout - Brand A,,2026-01-05 06:04:32+00:00,2026-01-05 06:04:48+00:00,-6831400000000.00,#11052,India,India,India,Delhi,South Delhi,,-8.36E+12,Icecream Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Express shipping, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,M / KURTA SET+ STOLE,8320,8320,8320,0,0,0,1,,,0,,,0,,first-time,9309970000000.00,India
Brand A,,INR,Magic Checkout - Brand A,,2026-01-15 15:50:30+00:00,2026-01-15 15:50:46+00:00,6854700000000.00,#11359,India,India,India,Uttar Pradesh,Gorakhpur,"Magic, upi",8.55E+12,Auburn Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,8400,8400,8400,1,0,0,1,,8400,1,,1,0,AUBURNKURTASET-MULTI,First-time,9359930000000.00,India
Brand A,1/8/2026,INR,Magic Checkout - Brand A,2026-01-08 13:25:13+00:00,,2026-01-09 11:46:02+00:00,896069000000000.00,#11131,India,,India,Maharashtra,Mumbai,"Magic, upi",8.55E+12,Auburn Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",,L,8400,8400,974400,1,0,0,,,0,,1,1,0,AUBURNKURTASET-MULTI,returning,8182450000000.00,India
Brand A,1/20/2026,INR,Magic Checkout - Brand A,2026-01-20 08:10:57+00:00,2026-01-20 08:10:57+00:00,2026-01-21 12:04:58+00:00,-899240000000000.00,#11430,,India,India,Tamil Nadu,Chennai,"cod, Magic",8.55E+12,Kaahni Phiran Set,"all, Category_Phiran Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Over 5k",Phiran Set,XL,8500,,8500,1,0,0,1,,986000,1,,1,0,KAAHNI-BLACK,First-time,9372370000000.00,India
Brand A,,INR,Magic Checkout - Brand A,2026-01-17 01:26:26+00:00,2026-01-17 01:26:26+00:00,2026-01-17 01:26:42+00:00,898370000000000.00,#11397,India,India,India,Punjab,Chandigarh,"Magic, upi",7.95E+14,Kaahni Phiran Set,"all, Category_Phiran Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Over 5k",Phiran Set,S,1037000,8500,,1,0,0,1,,,,,1,0,KAAHNI-BLACK,Returning,7387450000000.00,India
Brand A,1/20/2026,INR,Magic Checkout - Brand A,2026-01-19 20:08:23+00:00,2026-01-19 20:08:23+00:00,2026-01-23 11:16:50+00:00,899109000000000.00,#11426,India,India,India,Uttar Pradesh,Ghaziabad,"cod, Magic",-7.88E+14,LILY DEW KURTA SET,"all, bestsellers, collection_et si, express shipping, kurta sets/co-ords, over 5k",Kurta Set,L,8600,0,8600,1,0,0,1,,8600,1,,1,,LILYDEW-GRN,First-time,9371120000000.00,India
Brand A,1/20/2026,INR,Magic Checkout - Brand A,,2026-01-20 14:11:26+00:00,2026-01-21 12:09:02+00:00,6864840000000.00,#11431,India,India,,Maharashtra,Pune,"cod, Magic, QR_COD_Confirmed",,POOJA HEGDE IN LILIAN KAFTAN SET,celeb,Co-ord,M,8600,8600,8600,,0,0,1,,8600,0,,1,0,,First-time,9372990000000.00,India
Brand A,1/30/2026,INR,Magic Checkout - Brand A,2026-01-30 07:53:54+00:00,2026-01-30 07:53:54+00:00,,902035000000000.00,#11521,India,,India,Telangana,Hyderabad,"cod, Magic",8.36E+12,Lilian Kaftan Set,,Co-ord,S,1049200,8600,8600,1,0,0,1,,8600,1,,1,0,,First-time,9405660000000.00,India
Brand A,1/31/2026,inr,Magic Checkout - Brand A,2026-01-31 08:24:38+00:00,2026-01-31 08:24:38+00:00,2026-01-31 08:24:54+00:00,6888230000000.00,#11533,India,India,,Tamil Nadu,Thiruvallur,"card, Magic",8.47E+12,Lily Dew Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,XL,8600,8600,8600,1,0,0,0,,8600,,,1,0,LILYDEW-NAVY,First-time,9408310000000.00,India
Brand A,1/28/2026,,,,,2026-01-28 15:31:07+00:00,-6881740000000.00,#11506,India,India,India,Uttar Pradesh,Kaushambi,"cod, Magic",,Wishflower Kurta Set,"all, Bestsellers, Collection_Et Si, Kurta Sets/Co-ords, Over 5k",Kurta Set,,8600,8600,8600,,0,0,1,,,,0,,0,WISH-IV,Returning,8328210000000.00,India
Brand A,1/18/2026,INR,Magic Checkout - Brand A,2026-01-18 13:58:22+00:00,2026-01-18 13:58:22+00:00,2026-01-18 13:58:38+00:00,6860730000000.00,#11409,India,India,India,Telangana,Hyderabad,"card, Magic",7.95E+14,Vivienne Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,8800,,8800,1,0,0,1,,8800,1,0,0,0,,First-time,9367540000000.00,INDIA
Brand A,1/16/2026,INR,Magic Checkout - Brand A,2026-01-15 19:36:45+00:00,,,6855090000000.00,#11378,India,India,India,Telangana,Hyderabad,"cod, Magic",8.47E+12,Sienna Dress,"all, Bestsellers, Collection_Et Si, Dress, Over 5k",dress,M,8800,,8800,,0,0,55,,8800,,53,1,0,SIENNA-IV,Returning,9360570000000.00,India
Brand A,1/12/2026,INR,Magic Checkout - Brand A,2026-01-12 11:25:00+00:00,,2026-01-12 11:25:16+00:00,-6848070000000.00,#11245,India,,India,Tamil Nadu,Chennai,"card, Magic",8.28E+12,Clover Kurta Set,"ALL, CO-ORD, COLLECTION_FOLKLORE, EOSS-25, FESTIVE_EDIT, KURTA, KURTA SET, KURTA SETS/CO-ORDS, OVER 5K, WORK ESSENTIALS",Co-ord,S,8880,8880,8880,0,0,0,1,,,0,0,,0,,First-time,9344490000000.00,India
Brand A,1/14/2026,,Magic Checkout - Brand A,,2026-01-14 10:51:03+00:00,2026-01-14 10:51:19+00:00,-6851750000000.00,#11312,India,India,India,Andhra Pradesh,East Godavari,"cod, Magic",,Clover Kurta Set,"all, Co-ord, Collection_Folklore, eoss-25, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Work Essentials",Co-ord,,1083360,8880,8880,0,0,0,1,,,,0,,0,,Returning,9291650000000.00,
Brand A,,INR,Magic Checkout - Brand A,2026-01-01 15:44:54+00:00,,2026-01-01 15:45:10+00:00,6822590000000.00,#10937,India,India,India,Punjab,Chandigarh,"cod, Magic",,Clover Kurta Set,"all, Co-ord, Collection_Folklore, eoss-25, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Work Essentials",co-ord,XXL,1083360,8880,8880,1,0,0,1,,8880,,1,1,0,,Returning,9284550000000.00,India
Brand A,1/15/2026,INR,Magic Checkout - Brand A,,,,-6854390000000.00,#11349,India,India,India,uttar pradesh,Gautam Buddha Nagar,"CARD, MAGIC",8.55E+12,Moonwalk Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,xxl,8960,8960,8960,144,,0,55,,8960,1,,1,0,MOON-MULTI,first-time,,India
Brand A,1/11/2026,INR,Magic Checkout - Brand A,,2026-01-11 17:25:15+00:00,2026-01-13 11:22:15+00:00,896914000000000.00,#11224,India,India,India,Haryana,Gurgaon,"cod, Magic",8.55E+12,zenia kurta set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,S,8960,958720,8960,1,0,0,1,,8960,,1,1,0,zeniakurtaset-charcoal,Returning,6892530000000.00,INDIA
Brand A,1/1/2026,INR,Magic Checkout - Brand A,2026-01-01 11:18:36+00:00,2026-01-01 11:18:36+00:00,2026-01-01 11:18:52+00:00,6822290000000.00,#10934,India,India,India,Maharashtra,Mumbai,"Magic, upi",8.28E+12,Zaira Short Kurta Set,"all, Co-ord, Collection_Folklore, eoss-25, Express shipping, Festive_Edit, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it, RTS",Co-ord,XL,9120,9120,9120,1,0,0,,,9120,90,,,0,,First-time,9299010000000.00,India
Brand A,1/11/2026,INR,Magic Checkout - Brand A,2026-01-11 08:15:26+00:00,2026-01-11 08:15:26+00:00,2026-01-11 08:15:42+00:00,896826000000000.00,#11204,India,India,India,Maharashtra,Mumbai,"cod, Magic",8.28E+12,trellis kurta set,"all, Co-ord, Collection_Folklore, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it, Sunny Lunches",Co-ord,M,0,9120,9120,0,0,0,1,,,0,,,0,,First-time,1026545300000000.00,India
Brand A,1/13/2026,INR,Magic Checkout - Brand A,2026-01-13 03:56:50+00:00,2026-01-13 03:56:50+00:00,,6849480000000.00,#11264,India,India,India,Maharashtra,Nagpur,"cod, Magic",8.28E+12,Zaira Short Kurta Set,"all, Co-ord, Collection_Folklore, eoss-25, Express shipping, Festive_Edit, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it",Co-ord,XL,,9120,1057920,1,,0,1,,,,1,1,0,,,-810054300000000.00,India
Brand A,1/3/2026,INR,Magic Checkout - Brand A,2026-01-03 17:46:25+00:00,2026-01-03 17:46:25+00:00,,6827270000000.00,#11008,India,India,India,Maharashtra,Mumbai Subueban,"card, Magic",8.55E+12,Carnation Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,3XL,9600,9600,1113600,1,0,0,1,,9600,,,1,0,CARNATION-IV,First-time,9306160000000.00,
Brand A,1/8/2026,INR,Magic Checkout - Brand A,2026-01-08 14:43:47+00:00,2026-01-08 14:43:47+00:00,2026-01-08 14:44:03+00:00,-6840420000000.00,#11132,India,India,India,Karnataka,Bangalore,"Magic, upi",,,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",,3XL,9600,9600,9600,,0,0,1,,9600,,1,1,0,AUBURNKURTASET-MULTI,Returning,7142000000000.00,India
